node1,node2,distance,distance_to_depot,total_demand,is_customer,total_service_time,total_ready_time,total_due_time,rain,traffic,cost
40,30,51.3,22.3,8.47,1,4.73,55.7,136.53,0.75,0.32,551.33
40,31,30.39,44.38,7.12,1,9.06,55.7,136.53,0.8,0.5,593.8
40,32,58.61,40.95,8.8,1,3.64,55.7,136.53,0.86,0.9,604.19
40,33,40.88,30.69,13.21,1,6.3,94.43,136.53,0.87,0.01,641.63
40,34,34.79,6.3,10.34,1,6.85,55.7,136.53,0.07,0.21,519.22
40,35,69.95,45.51,6.69,1,8.61,55.7,118.14,0.39,0.03,563.3
40,36,78.8,48.14,13.28,1,3.8,84.22,136.53,0.38,0.41,657.99
40,37,39.36,40.87,10.48,1,8.33,86.48,135.32,0.79,0.82,670.63
40,38,61.19,46.19,8.46,1,2.82,80.75,115.27,0.17,0.81,565.2
40,39,11.57,28.3,5.76,1,7.05,55.7,121.99,0.26,0.86,501.66
40,41,55.16,25.19,9.15,1,10.61,86.71,128.37,0.21,0.34,620.53
40,42,33.36,48.27,11.41,1,10.32,55.7,136.53,0.05,0.29,608.16
40,43,54.52,26.74,13.25,1,8.9,61.26,136.53,0.38,0.83,661.05
40,44,73.26,43.21,10.6,1,9.21,56.79,136.53,0.54,0.75,672.39
40,45,22.96,36.54,6.81,1,3.03,55.7,136.53,0.91,0.23,507.13
40,46,30.76,43.65,5.6,1,3.39,55.7,136.53,0.14,0.6,493.54
40,47,15.59,18.34,6.45,1,2.3,55.7,136.53,0.62,0.58,473.66
40,48,39.1,55.93,10.09,1,6.35,57.28,136.53,0.51,0.94,625.74
40,49,54.01,27.98,11.14,1,5.74,55.7,136.53,0.19,0.68,586.52
41,0,25.19,0.0,5.76,0,9.52,86.71,128.37,0.95,0.73,477.07
41,1,45.52,64.33,10.0,1,15.58,86.71,128.37,0.65,0.21,723.73
41,2,31.7,15.83,8.5,1,12.2,99.29,128.37,0.24,0.86,637.19
41,3,53.86,50.0,12.33,1,15.42,86.71,128.37,0.52,0.78,761.44
41,4,58.49,39.53,11.35,1,13.89,86.71,128.37,0.0,0.4,685.5
41,5,26.28,35.01,8.41,1,15.82,86.71,128.37,0.81,0.8,699.17
41,6,50.43,26.89,12.41,1,13.8,86.71,128.37,0.94,0.84,743.5
41,7,19.25,44.42,8.34,1,11.15,86.71,128.37,0.44,0.97,644.15
41,8,56.2,46.24,6.9,1,13.27,86.71,128.37,0.43,0.04,642.72
41,9,52.28,34.38,8.63,1,16.84,86.71,128.37,0.24,0.49,692.94
41,10,73.19,55.19,14.39,1,14.4,86.71,128.37,0.09,0.87,779.36
41,11,67.04,44.09,15.4,1,18.11,86.71,128.37,0.19,0.63,802.31
41,12,16.53,40.62,7.58,1,15.5,86.71,128.37,0.5,0.58,657.03
41,13,54.35,30.67,10.91,1,19.46,86.71,128.37,0.18,0.29,727.3
41,14,41.69,30.41,10.86,1,16.71,86.71,100.29,0.5,0.17,668.3
41,15,26.8,28.57,13.47,1,16.18,86.71,128.37,0.5,0.14,698.95
41,16,34.17,25.26,14.59,1,18.99,86.71,101.49,0.96,0.11,736.93
41,17,47.45,34.33,11.27,1,17.52,86.71,128.37,0.56,0.17,721.26
41,18,40.11,50.7,8.77,1,15.4,86.71,128.37,0.43,0.77,707.59
41,19,64.61,39.69,15.33,1,17.53,86.71,128.37,0.3,0.65,795.48
41,20,12.42,34.5,15.72,1,17.39,86.71,128.37,0.79,0.47,756.1
41,21,41.9,31.96,9.35,1,12.32,86.71,128.37,0.54,0.48,656.64
41,22,61.0,44.21,7.0,1,15.86,97.15,128.37,0.65,0.63,723.33
41,23,68.07,42.94,9.04,1,17.25,86.71,119.44,0.86,0.25,735.56
41,24,53.36,49.48,12.36,1,17.82,86.71,128.37,0.77,0.91,803.72
41,25,15.39,40.08,13.42,1,10.87,86.71,128.37,0.09,0.05,620.45
41,26,41.06,18.97,7.82,1,10.67,86.71,125.18,0.88,0.24,612.82
41,27,73.18,49.27,12.87,1,12.59,86.71,128.37,0.46,0.76,753.13
41,28,71.41,46.3,12.51,1,18.34,86.71,106.17,0.33,0.95,783.09
41,29,72.64,52.05,11.16,1,10.86,86.71,117.91,0.23,0.99,710.51
41,30,19.18,22.3,10.84,1,13.16,86.71,128.37,0.92,0.15,650.06
41,31,60.68,44.38,9.49,1,17.49,86.71,128.37,0.24,0.77,740.44
41,32,47.73,40.95,11.17,1,12.07,86.71,128.37,0.27,0.18,658.66
41,33,47.09,30.69,15.58,1,14.73,94.43,128.37,0.3,0.82,759.68
41,34,23.94,6.3,12.71,1,15.28,86.71,128.37,0.72,0.9,706.22
41,35,26.65,45.51,9.06,1,17.04,86.71,118.14,0.44,0.02,661.01
41,36,25.56,48.14,15.65,1,12.23,86.71,128.37,0.6,0.48,721.58
41,37,60.92,40.87,12.85,1,16.76,86.71,128.37,0.8,0.17,761.47
41,38,39.28,46.19,10.83,1,11.25,86.71,115.27,0.16,0.63,647.75
41,39,53.46,28.3,8.13,1,15.48,86.71,121.99,0.04,0.07,632.06
41,40,55.16,30.66,9.15,1,10.61,86.71,128.37,0.44,0.56,648.5
41,42,71.88,48.27,13.78,1,18.75,86.71,128.37,0.16,0.58,797.53
41,43,8.46,26.74,15.62,1,17.33,86.71,128.37,0.3,0.81,735.28
41,44,26.0,43.21,12.97,1,17.64,86.71,128.37,0.54,0.2,727.39
41,45,54.57,36.54,9.18,1,11.46,86.71,128.37,0.28,0.92,672.59
41,46,59.52,43.65,7.97,1,11.82,86.71,128.37,0.37,0.5,659.65
41,47,40.8,18.34,8.82,1,10.73,86.71,128.37,0.97,0.86,661.22
41,48,71.82,55.93,12.46,1,14.78,86.71,128.37,1.0,0.45,787.73
41,49,13.09,27.98,13.51,1,14.17,86.71,128.37,0.68,0.15,674.45
42,0,48.27,0.0,8.02,0,9.23,17.64,183.33,0.85,0.76,502.24
42,1,112.31,64.33,12.26,1,15.29,18.77,173.52,0.33,0.12,766.93
42,2,54.91,15.83,10.76,1,11.91,99.29,142.14,0.56,0.61,697.37
42,3,56.51,50.0,14.59,1,15.13,42.3,148.69,0.83,0.64,768.2
42,4,55.24,39.53,13.61,1,13.6,49.13,134.3,0.25,0.49,687.3
42,5,67.16,35.01,10.67,1,15.53,17.64,136.79,0.28,1.0,682.6
42,6,21.51,26.89,14.67,1,13.51,17.64,145.9,0.11,0.31,614.74
42,7,90.74,44.42,10.6,1,10.86,68.36,165.5,0.35,0.94,748.12
42,8,75.31,46.24,9.16,1,12.98,27.01,152.58,0.83,0.79,703.54
42,9,26.93,34.38,10.89,1,16.55,25.59,170.42,0.39,0.72,687.22
42,10,25.71,55.19,16.65,1,14.11,23.07,178.5,0.02,0.58,720.07
42,11,43.21,44.09,17.66,1,17.82,62.85,144.02,0.99,0.33,814.97
42,12,84.62,40.62,9.84,1,15.21,46.41,130.02,0.48,0.65,708.67
42,13,17.64,30.67,13.17,1,19.17,62.31,183.33,0.95,0.5,789.85
42,14,64.68,30.41,13.12,1,16.42,58.05,100.29,0.77,0.59,716.83
42,15,73.66,28.57,15.73,1,15.89,17.64,176.25,0.81,0.71,788.32
42,16,46.02,25.26,16.85,1,18.7,81.68,101.49,0.72,0.05,748.45
42,17,37.23,34.33,13.53,1,17.23,42.75,146.96,0.32,0.45,707.37
42,18,96.4,50.7,11.03,1,15.11,17.64,168.1,0.8,0.44,756.24
42,19,13.94,39.69,17.59,1,17.24,76.57,183.33,0.03,0.79,802.83
42,20,82.52,34.5,17.98,1,17.1,25.09,162.48,0.25,0.08,771.89
42,21,43.24,31.96,11.61,1,12.03,70.35,178.29,0.21,0.49,695.24
42,22,27.56,44.21,9.26,1,15.57,97.15,183.33,0.6,0.61,761.05
42,23,24.4,42.94,11.3,1,16.96,72.71,119.44,0.9,0.69,721.59
42,24,84.89,49.48,14.62,1,17.53,47.74,170.13,0.91,0.55,846.74
42,25,87.26,40.08,15.68,1,10.58,17.64,183.33,0.84,0.12,738.91
42,26,45.04,18.97,10.08,1,10.38,17.64,125.18,0.56,0.16,547.43
42,27,39.4,49.27,15.13,1,12.3,17.64,173.48,0.39,0.46,696.59
42,28,16.1,46.3,14.77,1,18.05,54.04,106.17,0.43,0.78,711.31
42,29,55.95,52.05,13.42,1,10.57,61.75,117.91,0.52,0.53,680.06
42,30,59.01,22.3,13.1,1,12.87,43.06,149.48,0.96,0.64,713.55
42,31,63.45,44.38,11.75,1,17.2,17.64,169.17,0.55,0.8,751.64
42,32,48.85,40.95,13.43,1,11.78,17.64,156.66,0.47,0.94,686.7
42,33,31.85,30.69,17.84,1,14.44,94.43,142.18,0.05,0.02,725.45
42,34,47.96,6.3,14.97,1,14.99,30.43,154.4,0.79,0.36,696.19
42,35,93.71,45.51,11.32,1,16.75,17.64,118.14,0.29,0.45,692.7
42,36,89.47,48.14,17.91,1,11.94,84.22,139.67,0.33,0.92,822.5
42,37,18.33,40.87,15.11,1,16.47,86.48,135.32,0.42,0.05,720.3
42,38,90.55,46.19,13.09,1,10.96,80.75,115.27,0.49,0.3,712.76
42,39,24.1,28.3,10.39,1,15.19,39.08,121.99,0.25,0.49,606.27
42,40,33.36,30.66,11.41,1,10.32,55.7,136.53,0.55,0.59,630.55
42,41,71.88,25.19,13.78,1,18.75,86.71,128.37,0.94,0.98,833.45
42,43,74.9,26.74,17.88,1,17.04,61.26,179.86,0.86,0.68,868.96
42,44,79.99,43.21,15.23,1,17.35,56.79,163.88,0.72,0.59,835.17
42,45,56.31,36.54,11.44,1,11.17,50.61,140.75,0.4,0.27,643.81
42,46,63.94,43.65,10.23,1,11.53,50.93,183.33,0.67,0.66,725.95
42,47,44.26,18.34,11.08,1,10.44,49.8,176.83,0.81,0.2,654.93
42,48,70.92,55.93,14.72,1,14.49,57.28,146.51,0.76,0.88,804.74
42,49,76.24,27.98,15.77,1,13.88,50.61,179.86,0.74,0.54,795.19
43,0,26.74,0.0,9.86,0,7.81,61.26,179.86,0.18,0.17,462.06
43,1,39.14,64.33,14.1,1,13.87,61.26,173.52,0.7,0.74,789.95
43,2,28.66,15.83,12.6,1,10.49,99.29,142.14,0.47,0.0,640.32
43,3,61.83,50.0,16.43,1,13.71,61.26,148.69,0.86,0.94,813.18
43,4,54.6,39.53,15.45,1,12.18,61.26,134.3,0.79,0.33,721.99
43,5,34.74,35.01,12.51,1,14.11,61.26,136.79,0.53,0.27,674.0
43,6,53.41,26.89,16.51,1,12.09,61.26,145.9,0.44,0.18,704.46
43,7,20.37,44.42,12.44,1,9.44,68.36,165.5,0.56,0.44,667.45
43,8,49.69,46.24,11.0,1,11.56,61.26,152.58,0.55,0.56,690.87
43,9,57.57,34.38,12.73,1,15.13,61.26,170.42,0.95,0.29,764.23
43,10,78.7,55.19,18.49,1,12.69,61.26,178.5,0.75,0.67,856.45
43,11,64.89,44.09,19.5,1,16.4,62.85,144.02,0.71,0.05,812.85
43,12,21.6,40.62,11.68,1,13.79,61.26,130.02,0.45,0.74,667.7
43,13,57.25,30.67,15.01,1,17.75,62.31,179.86,1.0,0.39,827.19
43,14,36.17,30.41,14.96,1,15.0,61.26,100.29,0.08,0.94,678.73
43,15,19.42,28.57,17.57,1,14.47,61.26,176.25,0.3,0.86,763.9
43,16,40.91,25.26,18.69,1,17.28,81.68,101.49,0.59,0.39,758.04
43,17,53.82,34.33,15.37,1,15.81,61.26,146.96,0.56,0.55,763.67
43,18,31.75,50.7,12.87,1,13.69,61.26,168.1,0.97,0.12,731.91
43,19,66.28,39.69,19.43,1,15.82,76.57,179.86,0.24,0.06,829.9
43,20,7.87,34.5,19.82,1,15.68,61.26,162.48,0.09,0.16,733.61
43,21,48.75,31.96,13.45,1,10.61,70.35,178.29,0.71,0.78,744.45
43,22,66.73,44.21,11.1,1,14.15,97.15,179.86,0.58,0.46,792.45
43,23,68.29,42.94,13.14,1,15.54,72.71,119.44,0.91,0.85,778.18
43,24,45.75,49.48,16.46,1,16.11,61.26,170.13,0.5,0.77,815.82
43,25,14.85,40.08,17.52,1,9.16,61.26,179.86,0.64,0.58,723.85
43,26,39.36,18.97,11.92,1,8.96,61.26,125.18,0.06,0.28,570.57
43,27,71.64,49.27,16.97,1,10.88,61.26,173.48,0.32,0.32,766.15
43,28,72.62,46.3,16.61,1,16.63,61.26,106.17,0.03,0.85,762.75
43,29,69.1,52.05,15.26,1,9.15,61.75,117.91,0.95,0.77,730.91
43,30,26.83,22.3,14.94,1,11.45,61.26,149.48,0.22,0.55,662.27
43,31,55.78,44.38,13.59,1,15.78,61.26,169.17,0.57,0.32,768.79
43,32,55.24,40.95,15.27,1,10.36,61.26,156.66,0.75,0.73,744.41
43,33,52.68,30.69,19.68,1,13.02,94.43,142.18,0.12,0.14,759.98
43,34,27.46,6.3,16.81,1,13.57,61.26,154.4,0.32,0.46,692.22
43,35,19.93,45.51,13.16,1,15.33,61.26,118.14,0.32,0.34,662.74
43,36,31.27,48.14,19.75,1,10.52,84.22,139.67,0.82,0.43,768.5
43,37,65.62,40.87,16.95,1,15.05,86.48,135.32,0.84,0.39,809.79
43,38,30.83,46.19,14.93,1,9.54,80.75,115.27,0.46,0.3,655.74
43,39,54.61,28.3,12.23,1,13.77,61.26,121.99,0.96,0.66,707.16
43,40,54.52,30.66,13.25,1,8.9,61.26,136.53,0.05,0.21,617.47
43,41,8.46,25.19,15.62,1,17.33,86.71,128.37,0.7,0.15,720.73
43,42,74.9,48.27,17.88,1,17.04,61.26,179.86,0.58,0.93,888.99
43,44,33.8,43.21,17.07,1,15.93,61.26,163.88,0.79,0.82,812.65
43,45,50.48,36.54,13.28,1,9.75,61.26,140.75,0.61,0.05,652.33
43,46,54.52,43.65,12.07,1,10.11,61.26,179.86,0.42,0.24,694.09
43,47,39.31,18.34,12.92,1,9.02,61.26,176.83,0.85,0.53,684.14
43,48,66.53,55.93,16.56,1,13.07,61.26,146.51,0.11,0.11,737.53
43,49,4.66,27.98,17.61,1,12.46,61.26,179.86,0.08,0.58,707.46
44,0,43.21,0.0,7.21,0,8.12,56.79,163.88,0.38,0.45,458.68
44,1,61.6,64.33,11.45,1,14.18,56.79,163.88,0.45,0.56,753.4
44,2,55.02,15.83,9.95,1,10.8,99.29,142.14,0.69,0.41,674.78
44,3,41.07,50.0,13.78,1,14.02,56.79,148.69,0.21,0.3,700.05
44,4,81.6,39.53,12.8,1,12.49,56.79,134.3,0.41,0.46,708.62
44,5,13.29,35.01,9.86,1,14.42,56.79,136.79,0.62,0.54,642.68
44,6,60.69,26.89,13.86,1,12.4,56.79,145.9,0.92,0.49,723.37
44,7,26.08,44.42,9.79,1,9.75,68.36,163.88,0.93,0.2,654.64
44,8,81.89,46.24,8.35,1,11.87,56.79,152.58,0.41,0.09,664.7
44,9,54.72,34.38,10.08,1,15.44,56.79,163.88,0.4,0.98,733.97
44,10,72.47,55.19,15.84,1,13.0,56.79,163.88,0.6,0.02,767.73
44,11,87.28,44.09,16.85,1,16.71,62.85,144.02,0.54,0.09,805.34
44,12,16.47,40.62,9.03,1,14.1,56.79,130.02,0.56,0.54,630.2
44,13,64.33,30.67,12.36,1,18.06,62.31,163.88,0.47,0.7,783.89
44,14,66.86,30.41,12.31,1,15.31,58.05,100.29,0.64,0.16,671.81
44,15,52.79,28.57,14.92,1,14.78,56.79,163.88,0.99,0.4,768.53
44,16,34.19,25.26,16.04,1,17.59,81.68,101.49,0.38,0.73,734.42
44,17,45.96,34.33,12.72,1,16.12,56.79,146.96,0.42,0.84,735.44
44,18,63.29,50.7,10.22,1,14.0,56.79,163.88,0.94,0.83,765.36
44,19,76.94,39.69,16.78,1,16.13,76.57,163.88,0.63,0.98,866.68
44,20,33.2,34.5,17.17,1,15.99,56.79,162.48,0.87,0.57,790.57
44,21,39.11,31.96,10.8,1,10.92,70.35,163.88,0.44,0.32,660.5
44,22,60.47,44.21,8.45,1,14.46,97.15,163.88,0.73,0.41,751.81
44,23,83.62,42.94,10.49,1,15.85,72.71,119.44,0.33,0.89,743.11
44,24,79.35,49.48,13.81,1,16.42,56.79,163.88,0.52,0.02,778.8
44,25,28.66,40.08,14.87,1,9.47,56.79,163.88,0.45,0.77,693.81
44,26,61.95,18.97,9.27,1,9.27,56.79,125.18,0.75,0.02,586.79
44,27,92.09,49.27,14.32,1,11.19,56.79,163.88,0.37,0.27,749.13
44,28,84.46,46.3,13.96,1,16.94,56.79,106.17,0.96,0.83,792.22
44,29,94.93,52.05,12.61,1,9.46,61.75,117.91,0.94,0.6,724.34
44,30,22.26,22.3,12.29,1,11.76,56.79,149.48,0.21,0.53,628.33
44,31,84.96,44.38,10.94,1,16.09,56.79,163.88,0.2,0.82,771.31
44,32,39.59,40.95,12.62,1,10.67,56.79,156.66,0.32,0.74,679.89
44,33,49.15,30.69,17.03,1,13.33,94.43,142.18,0.57,0.24,760.55
44,34,38.47,6.3,14.16,1,13.88,56.79,154.4,0.6,0.48,690.36
44,35,46.08,45.51,10.51,1,15.64,56.79,118.14,0.74,0.16,673.02
44,36,12.45,48.14,17.1,1,10.83,84.22,139.67,0.61,0.33,710.78
44,37,64.46,40.87,14.3,1,15.36,86.48,135.32,0.8,0.93,810.23
44,38,63.93,46.19,12.28,1,9.85,80.75,115.27,0.08,0.65,663.94
44,39,67.96,28.3,9.58,1,14.08,56.79,121.99,0.76,0.19,659.14
44,40,73.26,30.66,10.6,1,9.21,56.79,136.53,0.97,0.74,680.84
44,41,26.0,25.19,12.97,1,17.64,86.71,128.37,0.08,0.92,722.37
44,42,79.99,48.27,15.23,1,17.35,56.79,163.88,0.09,0.37,797.73
44,43,33.8,26.74,17.07,1,15.93,61.26,163.88,0.72,0.63,783.18
44,45,78.05,36.54,10.63,1,10.06,56.79,140.75,0.31,0.66,667.53
44,46,83.93,43.65,9.42,1,10.42,56.79,163.88,0.9,0.22,702.65
44,47,61.41,18.34,10.27,1,9.33,56.79,163.88,0.14,0.36,621.42
44,48,96.38,55.93,13.91,1,13.38,57.28,146.51,0.02,0.49,754.5
44,49,38.38,27.98,14.96,1,12.77,56.79,163.88,0.54,0.62,722.33
45,0,36.54,0.0,3.42,0,1.94,50.61,140.75,0.92,0.41,348.0
45,1,73.8,64.33,7.66,1,8.0,50.61,140.75,0.1,0.6,621.09
45,2,23.1,15.83,6.16,1,4.62,99.29,140.75,0.98,0.84,577.77
45,3,84.06,50.0,9.99,1,7.84,50.61,140.75,0.23,0.76,653.22
45,4,4.31,39.53,9.01,1,6.31,50.61,134.3,0.04,0.94,530.95
45,5,71.36,35.01,6.07,1,8.24,50.61,136.79,0.8,0.55,604.37
45,6,43.73,26.89,10.07,1,6.22,50.61,140.75,0.72,0.1,565.88
45,7,70.79,44.42,6.0,1,3.57,68.36,140.75,0.2,0.03,531.52
45,8,19.47,46.24,4.56,1,5.69,50.61,140.75,0.57,0.37,506.57
45,9,59.77,34.38,6.29,1,9.26,50.61,140.75,0.03,0.79,582.01
45,10,75.76,55.19,12.05,1,6.82,50.61,140.75,0.49,0.91,681.01
45,11,19.8,44.09,13.06,1,10.53,62.85,140.75,0.54,0.75,667.89
45,12,71.0,40.62,5.24,1,7.92,50.61,130.02,0.07,0.29,541.85
45,13,45.02,30.67,8.57,1,11.88,62.31,140.75,0.14,0.42,611.25
45,14,16.47,30.41,8.52,1,9.13,58.05,100.29,0.15,0.9,534.22
45,15,35.07,28.57,11.13,1,8.6,50.61,140.75,0.37,0.63,602.3
45,16,59.97,25.26,12.25,1,11.41,81.68,101.49,0.9,0.98,699.0
45,17,64.78,34.33,8.93,1,9.94,50.61,140.75,0.69,0.89,658.17
45,18,52.47,50.7,6.43,1,7.82,50.61,140.75,0.95,0.29,599.03
45,19,42.44,39.69,12.99,1,9.95,76.57,140.75,0.95,0.23,687.85
45,20,57.2,34.5,13.38,1,9.81,50.61,140.75,0.3,0.27,643.46
45,21,65.02,31.96,7.01,1,4.74,70.35,140.75,0.86,0.79,608.08
45,22,68.69,44.21,4.66,1,8.28,97.15,140.75,0.48,0.17,612.7
45,23,35.08,42.94,6.7,1,9.67,72.71,119.44,0.18,0.58,571.87
45,24,30.96,49.48,10.02,1,10.24,50.61,140.75,0.28,0.11,593.9
45,25,65.08,40.08,11.08,1,3.29,50.61,140.75,0.27,0.85,596.22
45,26,18.57,18.97,5.48,1,3.09,50.61,125.18,0.91,0.05,447.03
45,27,28.07,49.27,10.53,1,5.01,50.61,140.75,0.17,0.76,570.6
45,28,43.76,46.3,10.17,1,10.76,54.04,106.17,0.46,0.78,621.57
45,29,18.91,52.05,8.82,1,3.28,61.75,117.91,0.75,0.61,539.62
45,30,58.65,22.3,8.5,1,5.58,50.61,140.75,0.58,1.0,592.11
45,31,8.43,44.38,7.15,1,9.91,50.61,140.75,0.15,0.06,525.27
45,32,74.45,40.95,8.83,1,4.49,50.61,140.75,0.7,0.29,589.46
45,33,58.95,30.69,13.24,1,7.15,94.43,140.75,0.59,0.37,676.72
45,34,42.66,6.3,10.37,1,7.7,50.61,140.75,0.23,0.43,554.02
45,35,60.17,45.51,6.72,1,9.46,50.61,118.14,0.3,0.73,587.73
45,36,80.11,48.14,13.31,1,4.65,84.22,139.67,0.17,0.64,672.24
45,37,60.93,40.87,10.51,1,9.18,86.48,135.32,0.56,0.19,658.0
45,38,45.18,46.19,8.49,1,3.67,80.75,115.27,0.2,0.91,564.49
45,39,33.62,28.3,5.79,1,7.9,50.61,121.99,0.59,0.96,548.92
45,40,22.96,30.66,6.81,1,3.03,55.7,136.53,0.67,0.23,489.25
45,41,54.57,25.19,9.18,1,11.46,86.71,128.37,0.09,0.67,639.24
45,42,56.31,48.27,11.44,1,11.17,50.61,140.75,0.5,0.25,659.54
45,43,50.48,26.74,13.28,1,9.75,61.26,140.75,0.15,0.46,640.03
45,44,78.05,43.21,10.63,1,10.06,56.79,140.75,0.02,0.03,628.2
45,46,8.27,43.65,5.63,1,4.24,50.93,140.75,0.67,0.66,508.8
45,47,19.5,18.34,6.48,1,3.15,50.61,140.75,0.94,0.65,505.0
45,48,19.58,55.93,10.12,1,7.2,57.28,140.75,0.77,0.86,628.24
45,49,48.05,27.98,11.17,1,6.59,50.61,140.75,0.09,0.32,565.49
46,0,43.65,0.0,2.21,0,2.3,50.93,188.53,0.5,0.84,395.21
46,1,73.6,64.33,6.45,1,8.36,50.93,173.52,0.28,0.81,664.98
46,2,29.07,15.83,4.95,1,4.98,99.29,142.14,0.55,0.86,556.13
46,3,91.97,50.0,8.78,1,8.2,50.93,148.69,0.58,0.75,677.89
46,4,8.8,39.53,7.8,1,6.67,50.93,134.3,0.81,0.48,542.76
46,5,78.05,35.01,4.86,1,8.6,50.93,136.79,0.78,0.0,574.38
46,6,51.98,26.89,8.86,1,6.58,50.93,145.9,0.44,0.16,560.1
46,7,74.51,44.42,4.79,1,3.93,68.36,165.5,0.08,0.19,553.49
46,8,14.01,46.24,3.35,1,6.05,50.93,152.58,0.49,0.47,505.76
46,9,68.04,34.38,5.08,1,9.62,50.93,170.42,0.11,0.93,622.77
46,10,83.93,55.19,10.84,1,7.18,50.93,178.5,0.88,0.29,707.25
46,11,24.51,44.09,11.85,1,10.89,62.85,144.02,0.97,0.83,692.87
46,12,75.68,40.62,4.03,1,8.28,50.93,130.02,0.82,0.88,605.35
46,13,53.21,30.67,7.36,1,12.24,62.31,188.53,0.21,0.27,654.72
46,14,18.5,30.41,7.31,1,9.49,58.05,100.29,0.42,0.66,529.25
46,15,37.29,28.57,9.92,1,8.96,50.93,176.25,0.27,0.38,614.34
46,16,67.69,25.26,11.04,1,11.77,81.68,101.49,0.59,0.84,675.72
46,17,72.92,34.33,7.72,1,10.3,50.93,146.96,0.49,0.35,627.34
46,18,51.59,50.7,5.22,1,8.18,50.93,168.1,0.43,0.4,596.82
46,19,50.02,39.69,11.78,1,10.31,76.57,188.38,0.16,0.43,705.06
46,20,60.64,34.5,12.17,1,10.17,50.93,162.48,0.64,0.56,691.95
46,21,72.98,31.96,5.8,1,5.1,70.35,178.29,0.31,0.8,618.08
46,22,76.96,44.21,3.45,1,8.64,97.15,188.53,0.81,0.55,695.75
46,23,41.78,42.94,5.49,1,10.03,72.71,119.44,0.57,0.14,567.57
46,24,26.69,49.48,8.81,1,10.6,50.93,170.13,0.37,0.96,657.83
46,25,68.67,40.08,9.87,1,3.65,50.93,188.53,0.64,0.97,663.91
46,26,26.47,18.97,4.27,1,3.45,50.93,125.18,0.6,0.82,469.75
46,27,32.49,49.27,9.32,1,5.37,50.93,173.48,0.25,0.72,601.57
46,28,50.7,46.3,8.96,1,11.12,54.04,106.17,0.35,0.59,605.01
46,29,18.8,52.05,7.61,1,3.64,61.75,117.91,0.72,0.32,515.01
46,30,65.4,22.3,7.29,1,5.94,50.93,149.48,0.37,0.56,566.91
46,31,1.48,44.38,5.94,1,10.27,50.93,169.17,0.17,0.11,542.06
46,32,82.4,40.95,7.62,1,4.85,50.93,156.66,0.5,0.51,606.14
46,33,67.15,30.69,12.03,1,7.51,94.43,142.18,0.02,0.28,644.85
46,34,49.88,6.3,9.16,1,8.06,50.93,154.4,0.26,0.2,556.71
46,35,61.74,45.51,5.51,1,9.82,50.93,118.14,0.87,0.29,587.62
46,36,85.04,48.14,12.1,1,5.01,84.22,139.67,0.57,0.38,675.67
46,37,69.15,40.87,9.3,1,9.54,86.48,135.32,0.09,0.1,629.72
46,38,44.23,46.19,7.28,1,4.03,80.75,115.27,0.86,0.74,579.54
46,39,41.71,28.3,4.58,1,8.26,50.93,121.99,0.64,0.32,519.33
46,40,30.76,30.66,5.6,1,3.39,55.7,136.53,0.55,0.35,488.55
46,41,59.52,25.19,7.97,1,11.82,86.71,128.37,0.44,0.61,650.19
46,42,63.94,48.27,10.23,1,11.53,50.93,183.33,0.77,0.89,747.07
46,43,54.52,26.74,12.07,1,10.11,61.26,179.86,0.52,0.54,697.18
46,44,83.93,43.21,9.42,1,10.42,56.79,163.88,0.99,0.54,722.71
46,45,8.27,36.54,5.63,1,4.24,50.93,140.75,0.96,0.4,503.19
46,47,27.44,18.34,5.27,1,3.51,50.93,176.83,0.29,0.9,520.84
46,48,12.47,55.93,8.91,1,7.56,57.28,146.51,0.65,0.52,595.39
46,49,51.55,27.98,9.96,1,6.95,50.93,179.86,0.08,0.07,586.92
47,0,18.34,0.0,3.06,0,1.21,49.8,176.83,0.06,0.81,331.17
47,1,71.36,64.33,7.3,1,7.27,49.8,173.52,0.11,0.02,611.21
47,2,11.94,15.83,5.8,1,3.89,99.29,142.14,0.41,0.66,519.6
47,3,64.57,50.0,9.63,1,7.11,49.8,148.69,0.26,0.16,601.46
47,4,21.8,39.53,8.65,1,5.58,49.8,134.3,0.79,0.43,548.73
47,5,53.25,35.01,5.71,1,7.51,49.8,136.79,0.79,0.48,570.55
47,6,26.94,26.89,9.71,1,5.49,49.8,145.9,0.74,0.12,544.53
47,7,59.19,44.42,5.64,1,2.84,68.36,165.5,0.52,0.71,583.77
47,8,34.06,46.24,4.2,1,4.96,49.8,152.58,0.22,0.87,528.78
47,9,41.51,34.38,5.93,1,8.53,49.8,170.42,0.05,0.6,573.21
47,10,59.41,55.19,11.69,1,6.09,49.8,176.83,0.78,0.63,689.53
47,11,26.31,44.09,12.7,1,9.8,62.85,144.02,0.39,0.79,661.27
47,12,57.16,40.62,4.88,1,7.19,49.8,130.02,0.49,0.87,566.3
47,13,29.28,30.67,8.21,1,11.15,62.31,176.83,0.17,0.67,634.69
47,14,20.79,30.41,8.16,1,8.4,58.05,100.29,0.45,0.68,531.64
47,15,30.95,28.57,10.77,1,7.87,49.8,176.25,0.04,0.02,574.97
47,16,40.51,25.26,11.89,1,10.68,81.68,101.49,0.92,0.3,635.64
47,17,45.59,34.33,8.57,1,9.21,49.8,146.96,0.28,0.22,579.48
47,18,53.12,50.7,6.07,1,7.09,49.8,168.1,0.39,0.55,600.32
